37.78001	-122.4286928	D
37.77718324	-122.4229022	D
37.77484832	-122.4312958	BC
37.77641618	-122.4290793	D
37.7757399	-122.4355562	BC
37.77459843	-122.438231	D
37.77263504	-122.4536808	BC
37.77427252	-122.4476017	D
37.77051067	-122.4474593	D
37.10631285	-121.558794	B
37.15231729	-121.585618	BC
37.10087629	-121.5572662	C
37.08820714	-121.583698	CD
37.0381596	-121.6442408	BC
37.02378753	-121.6200421	C
37.0318632	-121.610104	CD
37.03285156	-121.6350121	D
37.0246084	-121.5924792	CD
37.02296524	-121.5817118	CD
36.96555507	-121.5835124	B
36.98408888	-121.5950997	BC
36.99722765	-121.584703	C
36.98460099	-121.5800106	CD
36.99187066	-121.5776196	D
36.99609059	-121.5808388	C
37.00978007	-121.5794744	CD
37.00212457	-121.5784583	D
37.01658252	-121.5695791	CD
36.99867974	-121.5608192	D
37.03461267	-121.5124372	B
37.04303439	-121.4859532	C
37.02162955	-121.5259454	CD
36.98589639	-121.530138	D
37.02087851	-121.317409	B
37.30354879	-121.5826062	BC
37.21203821	-121.4794435	C
37.22839918	-121.6502544	CD
37.16292354	-121.505196	D
38.11634778	-122.2150407	BC
38.11257942	-122.2223582	CD
38.13421182	-122.1922619	BC
38.13396039	-122.2202124	CD
38.11400921	-122.1780741	D
38.10559207	-122.2059509	BC
38.10425898	-122.2109533	CD
38.10489921	-122.2236892	CD
38.09491897	-122.2227052	BC
38.09511618	-122.2252148	CD
38.0921341	-122.2135849	BC
38.02589062	-121.9194526	D
38.03713335	-121.9153295	E
38.03205847	-121.9467063	D
38.0424869	-121.942462	E
38.02283827	-121.9613504	CD
38.02323395	-121.9436655	D
38.03155072	-121.9748545	CD
38.03679386	-121.9724806	D
38.04652448	-121.9721953	E
38.02128226	-122.0105691	C
38.03129221	-121.9970628	CD
38.02476601	-122.0311581	D
38.04198137	-122.0473069	E
38.01795346	-122.1440685	C
38.01629782	-122.1361618	D
38.02213399	-122.1384676	E
38.01702661	-122.1240422	C
38.01355883	-122.1318144	D
38.02139361	-122.1252525	E
